"Note that this data is not a direct pull from FHA data sources, but has been altered to preserve patient confidentiality.",,,,,,,
,,,,,,,
FileYear,Hosp_Rollup,MCCDescription,LHAName_Coded,Count of CaseID,Sum of TotalDays,Sum of AcuteLOS,Sum of ALCLOSDays
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Abbotsford,5,13,13,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Agassiz-Harrison,6,24,24,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Burnaby,1083,8061,7298,763
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Chilliwack,12,35,35,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Coquitlam,60,370,370,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Delta,9,37,37,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Langley,6,20,20,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Maple Ridge,10,152,81,71
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Mission,13,54,54,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,New Westminster,32,220,220,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Outside FH,432,3080,2970,110
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,South Surrey/White Rock,6,27,27,0
2014,Burnaby Hospital,Diseases & Disorders of the Digestive System,Surrey,31,123,123,0
2014,Burnaby Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Burnaby,156,1221,1063,158
2014,Burnaby Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Coquitlam,6,11,11,0
2014,Burnaby Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Delta,27,270,270,0
2014,Burnaby Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Langley,19,83,83,0
2014,Burnaby Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Maple Ridge,16,16,16,0
2014,Burnaby Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",New Westminster,5,42,42,0
2014,Burnaby Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Outside FH,98,572,540,32
2014,Burnaby Hospital,"Diseases & Disorders of the Endocrine System, Nutrition & Metabolism",Surrey,8,22,22,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,Burnaby,19,30,30,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,Chilliwack,6,6,6,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,Coquitlam,8,9,9,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,Langley,6,6,6,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,Maple Ridge,13,26,26,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,Mission,11,11,11,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,New Westminster,22,22,22,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,Outside FH,22,27,27,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,South Surrey/White Rock,7,7,7,0
2014,Burnaby Hospital,Diseases & Disorders of the Eye,Surrey,12,15,15,0
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,Burnaby,158,420,418,2
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,Coquitlam,43,125,125,0
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,Delta,16,26,26,0
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,Langley,12,23,23,0
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,Maple Ridge,6,7,7,0
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,Mission,10,16,16,0
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,New Westminster,12,25,25,0
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,Outside FH,68,212,212,0
2014,Burnaby Hospital,Diseases & Disorders of the Female Reproductive System,Surrey,10,17,17,0
2014,Burnaby Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Abbotsford,7,7,7,0
2014,Burnaby Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Burnaby,272,2433,2220,213
2014,Burnaby Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Coquitlam,19,51,51,0
2014,Burnaby Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Delta,14,28,28,0
2014,Burnaby Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Maple Ridge,21,69,69,0
2014,Burnaby Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,New Westminster,9,28,28,0
2014,Burnaby Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Outside FH,100,736,727,9
2014,Burnaby Hospital,Diseases & Disorders of the Hepatobiliary System & Pancreas,Surrey,20,151,151,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Abbotsford,11,23,23,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Agassiz-Harrison,7,41,41,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Burnaby,503,4037,3635,402
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Chilliwack,6,6,6,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Coquitlam,92,267,267,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Delta,24,59,59,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Langley,26,26,26,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Maple Ridge,19,83,83,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Mission,13,46,46,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",New Westminster,37,356,290,66
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Outside FH,237,1779,1625,154
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",South Surrey/White Rock,24,78,78,0
2014,Burnaby Hospital,"Diseases & Disorders of the Kidney, Urinary Tract & Male Reproductive System",Surrey,21,59,59,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Abbotsford,17,33,33,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Agassiz-Harrison,7,7,7,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Burnaby,337,3421,3055,366
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Chilliwack,6,23,23,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Coquitlam,140,553,553,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Delta,8,25,25,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Langley,10,36,36,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Maple Ridge,18,64,64,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Mission,5,21,21,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,New Westminster,68,352,352,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Outside FH,198,1603,1344,259
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,South Surrey/White Rock,10,48,48,0
2014,Burnaby Hospital,Diseases & Disorders of the Musculoskeletal System & Connective Tissue,Surrey,34,163,155,8
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Burnaby,401,5826,4934,892
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Chilliwack,5,79,79,0
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Coquitlam,9,38,38,0
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Delta,6,550,269,281
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Langley,17,145,145,0
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Maple Ridge,6,51,51,0
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Mission,6,6,6,0
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,New Westminster,8,42,42,0
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Outside FH,183,2549,1973,576
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,South Surrey/White Rock,7,7,7,0
2014,Burnaby Hospital,Diseases & Disorders of the Nervous System,Surrey,25,133,133,0
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Abbotsford,6,38,38,0
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Burnaby,738,8436,7531,905
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Chilliwack,7,66,66,0
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Coquitlam,15,200,166,34
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Delta,12,212,167,45
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Maple Ridge,15,98,98,0
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Mission,7,7,7,0
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,New Westminster,16,150,142,8
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Outside FH,348,3861,3468,393
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,South Surrey/White Rock,6,30,30,0
2014,Burnaby Hospital,Diseases & Disorders of the Respiratory System,Surrey,7,78,78,0
2014,Burnaby Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Burnaby,139,2663,2144,519
2014,Burnaby Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Chilliwack,10,31,31,0
2014,Burnaby Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Coquitlam,6,14,14,0
2014,Burnaby Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Maple Ridge,17,39,39,0
2014,Burnaby Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Mission,6,12,12,0
2014,Burnaby Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",New Westminster,5,13,13,0
2014,Burnaby Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Outside FH,58,760,664,96
2014,Burnaby Hospital,"Diseases & Disorders of the Skin, Subcutaneous Tissue & Breast",Surrey,5,13,13,0
2014,Burnaby Hospital,Mental Diseases & Disorders,Abbotsford,7,9,9,0
2014,Burnaby Hospital,Mental Diseases & Disorders,Burnaby,1061,15379,11781,3598
2014,Burnaby Hospital,Mental Diseases & Disorders,Chilliwack,24,24,24,0
2014,Burnaby Hospital,Mental Diseases & Disorders,Coquitlam,35,275,239,36
2014,Burnaby Hospital,Mental Diseases & Disorders,Delta,12,60,60,0
2014,Burnaby Hospital,Mental Diseases & Disorders,Langley,8,80,69,11
2014,Burnaby Hospital,Mental Diseases & Disorders,Maple Ridge,13,33,33,0
2014,Burnaby Hospital,Mental Diseases & Disorders,Mission,6,57,57,0
2014,Burnaby Hospital,Mental Diseases & Disorders,New Westminster,35,450,358,92
2014,Burnaby Hospital,Mental Diseases & Disorders,Outside FH,451,5085,3471,1614
2014,Burnaby Hospital,Mental Diseases & Disorders,South Surrey/White Rock,5,45,18,27
2014,Burnaby Hospital,Mental Diseases & Disorders,Surrey,64,507,359,148
2014,Burnaby Hospital,Miscellaneous CMG & Ungroupable Data,Burnaby,19,31,31,0
2014,Burnaby Hospital,Miscellaneous CMG & Ungroupable Data,Chilliwack,14,14,14,0
2014,Burnaby Hospital,Miscellaneous CMG & Ungroupable Data,Coquitlam,25,25,25,0
2014,Burnaby Hospital,Miscellaneous CMG & Ungroupable Data,Maple Ridge,12,12,12,0
2014,Burnaby Hospital,Miscellaneous CMG & Ungroupable Data,New Westminster,7,7,7,0
2014,Burnaby Hospital,Miscellaneous CMG & Ungroupable Data,Outside FH,9,11,11,0
2014,Burnaby Hospital,Miscellaneous CMG & Ungroupable Data,Surrey,11,11,11,0
2014,Burnaby Hospital,Multisystemic or Unspecified Site Infections,Burnaby,138,1744,1593,151
2014,Burnaby Hospital,Multisystemic or Unspecified Site Infections,Coquitlam,22,154,154,0
2014,Burnaby Hospital,Multisystemic or Unspecified Site Infections,Langley,6,31,31,0
2014,Burnaby Hospital,Multisystemic or Unspecified Site Infections,New Westminster,23,168,168,0
2014,Burnaby Hospital,Multisystemic or Unspecified Site Infections,Outside FH,55,461,423,38
2014,Burnaby Hospital,Multisystemic or Unspecified Site Infections,Surrey,15,160,160,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Abbotsford,14,61,61,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Burnaby,968,2776,2773,3
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Chilliwack,11,57,57,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Coquitlam,202,433,433,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Delta,9,17,17,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Langley,6,11,11,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Maple Ridge,12,28,28,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Mission,6,18,18,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,New Westminster,75,161,161,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Outside FH,228,981,981,0
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,South Surrey/White Rock,23,45,28,17
2014,Burnaby Hospital,Newborns & Neonates with Conditions Originating in Perinatal Period,Surrey,74,208,208,0
2014,Burnaby Hospital,Other Reasons for Hospitalization,Burnaby,436,8313,5453,2860
2014,Burnaby Hospital,Other Reasons for Hospitalization,Chilliwack,5,158,158,0
2014,Burnaby Hospital,Other Reasons for Hospitalization,Coquitlam,50,526,490,36
2014,Burnaby Hospital,Other Reasons for Hospitalization,Delta,11,44,44,0
2014,Burnaby Hospital,Other Reasons for Hospitalization,Langley,17,89,89,0
2014,Burnaby Hospital,Other Reasons for Hospitalization,Maple Ridge,6,71,71,0
2014,Burnaby Hospital,Other Reasons for Hospitalization,New Westminster,25,366,285,81
2014,Burnaby Hospital,Other Reasons for Hospitalization,Outside FH,160,2357,1790,567
2014,Burnaby Hospital,Other Reasons for Hospitalization,South Surrey/White Rock,5,60,60,0
2014,Burnaby Hospital,Other Reasons for Hospitalization,Surrey,10,233,211,22
2014,Burnaby Hospital,Pregnancy & Childbirth,Abbotsford,20,61,61,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Burnaby,1027,2208,2208,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Chilliwack,13,64,64,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Coquitlam,212,434,434,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Delta,11,22,22,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Langley,5,10,10,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Maple Ridge,12,24,24,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Mission,6,19,19,0
2014,Burnaby Hospital,Pregnancy & Childbirth,New Westminster,78,177,177,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Outside FH,248,489,487,2
2014,Burnaby Hospital,Pregnancy & Childbirth,South Surrey/White Rock,17,45,45,0
2014,Burnaby Hospital,Pregnancy & Childbirth,Surrey,73,150,150,0
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Abbotsford,12,12,12,0
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Burnaby,619,8009,6074,1935
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Chilliwack,18,145,145,0
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Coquitlam,24,159,126,33
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Delta,6,10,10,0
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Langley,9,32,23,9
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Maple Ridge,7,12,12,0
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Mission,6,6,6,0
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",New Westminster,17,292,155,137
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Outside FH,330,3868,3184,684
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",South Surrey/White Rock,20,180,180,0
2014,Burnaby Hospital,"Significant Trauma, Injury, Poisoning & Toxic Effects of Drugs",Surrey,28,140,132,8
2014,Chilliwack General Hospital,Burns,Chilliwack,7,7,7,0
2014,Chilliwack General Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Abbotsford,7,7,7,0
2014,Chilliwack General Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Agassiz-Harrison,10,46,39,7
2014,Chilliwack General Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Chilliwack,73,328,297,31
2014,Chilliwack General Hospital,"Diseases & Disorders of Ear, Nose, Mouth & Throat",Hope,18,168,36,132
